sz	0.40
sx	1.20
sc	0.55
sv	0.37
sb	0.55
sn	0.00
sm	0.00
s,	0.00
s.	0.00
s/	0.00
dq	1.00
dw	0.55
de	1.20
dr	0.95
dt	1.15
dy	0.00
du	0.00
di	0.00
do	0.00
dp	0.00
da	0.30
ds	0.20
dd	0.40
df	0.20
dg	0.40
dh	0.00
dj	0.00
dk	0.00
dl	0.00
d;	0.00
dz	0.55
dx	0.65
dc	1.20
dv	0.35
db	0.70
dn	0.00
dm	0.00
d,	0.00
d.	0.00
d/	0.00
fq	0.35
fw	0.37
fe	0.35
fr	1.20
ft	1.54
fy	0.00
fu	0.00
fi	0.00
fo	0.00
fp	0.00
fa	0.20
fs	0.20
fd	0.20
ff	0.40
fg	1.20
fh	0.00
fj	0.00
fk	0.00
fl	0.00
f;	0.00
fz	0.39
fx	0.57
fc	0.95
fv	1.20
fb	1.66
fn	0.00
fm	0.00
f,	0.00
f.	0.00
f/	0.00
gq	0.49
gw	0.55
ge	0.70
gr	1.66
gt	1.20
gy	0.00
gu	0.00
gi	0.00
go	0.00
gp	0.00
ga	0.27
gs	0.30
gd	0.40
gf	1.20
gg	0.40
gh	0.00
gj	0.00
gk	0.00
gl	0.00
g;	0.00
gz	0.46
gx	0.67
gc	1.15
gv	1.54
gb	1.20
gn	0.00
gm	0.00
g,	0.00
g.	0.00
g/	0.00
hq	0.00
hw	0.00
he	0.00
hr	0.00
ht	0.00
hy	1.20
hu	1.56
hi	0.50
ho	0.45
hp	0.45
ha	0.00
hs	0.00
hd	0.00
hf	0.00
hg	0.00
hh	0.40
hj	1.20
hk	0.40
hl	0.30
h;	0.27
hz	0.00
hx	0.00
hc	0.00
hv	0.00
hb	0.00
hn	1.20
hm	1.68
h,	1.25
h.	0.73
h/	0.48
jq	0.00
jw	0.00
je	0.00
jr	0.00
jt	0.00
jy	1.68
ju	1.20
ji	0.45
jo	0.43
jp	0.45
ja	0.00
js	0.00
jd	0.00
jf	0.00
jg	0.00
jh	1.20
jj	0.40
jk	0.20
jl	0.20
j;	0.20
jz	0.00
jx	0.00
jc	0.00
jv	0.00
jb	0.00
jn	1.56
jm	1.20
j,	1.05
j.	0.63
j/	0.41
kq	0.00
kw	0.00
ke	0.00
kr	0.00
kt	0.00
ky	1.25
ku	1.05
ki	1.20
ko	0.65
kp	1.20
ka	0.00
ks	0.00
kd	0.00
kf	0.00
kg	0.00
kh	0.40
kj	0.20
kk	0.40
kl	0.20
k;	0.30
kz	0.00
kx	0.00
kc	0.00
kv	0.00
kb	0.00
kn	0.50
km	0.45
k,	1.20
k.	0.55
k/	0.45
lq	0.00
lw	0.00
le	0.00
lr	0.00
lt	0.00
ly	0.73
lu	0.63
li	0.55
lo	1.20
lp	1.40
la	0.00
ls	0.00
ld	0.00
lf	0.00
lg	0.00
lh	0.30
lj	0.20
lk	0.20
ll	0.40
l;	0.30
lz	0.00
lx	0.00
lc	0.00
lv	0.00
lb	0.00
ln	0.45
lm	0.43
l,	0.65
l.	1.20
l/	0.60
;q	0.00
;w	0.00
;e	0.00
;r	0.00
;t	0.00
;y	0.48
;u	0.41
;i	0.45
;o	0.60
;p	1.20
;a	0.00
;s	0.00
;d	0.00
;f	0.00
;g	0.00
;h	0.27
;j	0.20
;k	0.30
;l	0.30
;;	0.40
;z	0.00
;x	0.00
;c	0.00
;v	0.00
;b	0.00
;n	0.45
;m	0.45
;,	1.20
;.	1.40
;/	1.20
zq	2.20
zw	1.70
ze	1.60
zr	1.78
zt	1.85
zy	0.00
zu	0.00
zi	0.00
zo	0.00
zp	0.00
za	1.20
zs	0.40
zd	0.55
zf	0.39
zg	0.46
zh	0.00
zj	0.00
zk	0.00
zl	0.00
z;	0.00
zz	0.40
zx	0.30
zc	0.30
zv	0.20
zb	0.27
zn	0.00
zm	0.00
z,	0.00
z.	0.00
z/	0.00
xq	1.90
xw	2.20
xe	1.90
xr	2.14
xt	2.24
xy	0.00
xu	0.00
xi	0.00
xo	0.00
xp	0.00
xa	1.20
xs	1.20
xd	0.65
xf	0.57
xg	0.67
xh	0.00
xj	0.00
xk	0.00
xl	0.00
x;	0.00
xz	0.30
xx	0.40
xc	0.20
xv	0.20
xb	0.30
xn	0.00
xm	0.00
x,	0.00
x.	0.00
x/	0.00
cq	1.50
cw	1.70
ce	2.20
cr	2.50
ct	2.70
cy	0.00
cu	0.00
ci	0.00
co	0.00
cp	0.00
ca	1.00
cs	0.55
cd	1.20
cf	0.95
cg	1.15
ch	0.00
cj	0.00
ck	0.00
cl	0.00
c;	0.00
cz	0.30
cx	0.20
cc	0.40
cv	0.20
cb	0.40
cn	0.00
cm	0.00
c,	0.00
c.	0.00
c/	0.00
vq	0.50
vw	0.54
ve	0.90
vr	2.20
vt	2.30
vy	0.00
vu	0.00
vi	0.00
vo	0.00
vp	0.00
va	0.35
vs	0.37
vd	0.35
vf	1.20
vg	1.54
vh	0.00
vj	0.00
vk	0.00
vl	0.00
v;	0.00
vz	0.20
vx	0.20
vc	0.20
vv	0.40
vb	1.20
vn	0.00
vm	0.00
v,	0.00
v.	0.00
v/	0.00
bq	0.71
bw	0.80
be	1.40
br	2.54
bt	2.20
by	0.00
bu	0.00
bi	0.00
bo	0.00
bp	0.00
ba	0.49
bs	0.55
bd	0.70
bf	1.66
bg	1.20
bh	0.00
bj	0.00
bk	0.00
bl	0.00
b;	0.00
bz	0.27
bx	0.30
bc	0.40
bv	1.20
bb	0.40
bn	0.00
bm	0.00
b,	0.00
b.	0.00
b/	0.00
nq	0.00
nw	0.00
ne	0.00
nr	0.00
nt	0.00
ny	2.20
nu	2.34
ni	1.00
no	0.60
np	0.63
na	0.00
ns	0.00
nd	0.00
nf	0.00
ng	0.00
nh	1.20
nj	1.56
nk	0.50
nl	0.45
n;	0.45
nz	0.00
nx	0.00
nc	0.00
nv	0.00
nb	0.00
nn	0.40
nm	1.20
n,	0.40
n.	0.30
n/	0.27
mq	0.00
mw	0.00
me	0.00
mr	0.00
mt	0.00
my	2.58
mu	2.20
mi	1.10
mo	0.66
mp	0.70
ma	0.00
ms	0.00
md	0.00
mf	0.00
mg	0.00
mh	1.68
mj	1.20
mk	0.45
ml	0.43
m;	0.45
mz	0.00
mx	0.00
mc	0.00
mv	0.00
mb	0.00
mn	1.20
mm	0.40
m,	0.20
m.	0.20
m/	0.20
,q	0.00
,w	0.00
,e	0.00
,r	0.00
,t	0.00
,y	2.90
,u	2.70
,i	2.20
,o	1.90
,p	1.90
,a	0.00
,s	0.00
,d	0.00
,f	0.00
,g	0.00
,h	1.25
,j	1.05
,k	1.20
,l	0.65
,;	1.20
,z	0.00
,x	0.00
,c	0.00
,v	0.00
,b	0.00
,n	0.40
,m	0.20
,,	0.40
,.	0.20
,/	0.30
.q	0.00
.w	0.00
.e	0.00
.r	0.00
.t	0.00
.y	2.36
.u	2.26
.i	1.70
.o	2.20
.p	2.30
.a	0.00
.s	0.00
.d	0.00
.f	0.00
.g	0.00
.h	0.73
.j	0.63
.k	0.55
.l	1.20
.;	1.40
.z	0.00
.x	0.00
.c	0.00
.v	0.00
.b	0.00
.n	0.30
.m	0.20
.,	0.20
..	0.40
./	0.30
/q	0.00
/w	0.00
/e	0.00
/r	0.00
/t	0.00
/y	1.89
/u	1.82
/i	1.40
/o	2.10
/p	2.20
/a	0.00
/s	0.00
/d	0.00
/f	0.00
/g	0.00
/h	0.48
/j	0.41
/k	0.45
/l	0.60
/;	1.20
/z	0.00
/x	0.00
/c	0.00
/v	0.00
/b	0.00
/n	0.27
/m	0.20
/,	0.30
/.	0.30
//	0.40
